,dateRep,cases,deaths,countriesAndTerritories,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,Cum_Cases,Cum_Deaths,flag,driving,transit,walking,DIY,Cafe,online_lesson,Bar,Home_Workout,Sewing,Restaurant,deaths18
1896,2020-05-16,10598,113,Rest_of_World,145872260.0,Europe,101.74107126,262843,2418,60.0,78.65,63.98235564853551,63.91,71.58073355869728,52.939873397602916,32.08385594172697,40.50464001980313,40.9873407560142,47.944498683117565,44.72362925349479,182.0
1897,2020-05-16,3970,103,Rest_of_World,1366417756.0,Asia,3.55703809,85940,2752,61.0,32.94,63.98235564853551,35.35,94.26044737259076,25.78403012194972,51.72035596425933,52.22688410038224,56.095863904520186,66.19911214380049,22.623289769987778,217.0
1898,2020-05-16,2628,350,United_Kingdom,66647112.0,Europe,69.14778243,223643,33342,74.0,59.52,21.64,62.16,83.61888931233172,33.0,37.01616735838842,72.0,20.0,86.14597090733052,27.0,249.0
1899,2020-05-16,15305,824,Rest_of_World,211049519.0,America,60.00203203,218223,14817,63.0,67.84,21.93,48.88,94.66529031261894,73.90971559415497,50.459763999374225,34.5435126357028,28.620917403408065,83.67914685343555,50.76275859224765,1262.0
1900,2020-05-16,785,9,Rest_of_World,58558267.0,Africa,12.93241824,13524,247,59.0,38.73,63.98235564853551,46.69,81.02015238713734,30.393734408956213,86.0624405199856,71.27273234585068,33.62459388867551,73.88869618746813,18.13177460506981,50.0
1901,2020-05-16,563,130,Europe,67012883.0,Europe,17.51006594,141919,27555,76.0,75.29,39.1,54.51,68.98940929531781,55.0,35.51592874770814,41.0,45.0,59.79144615263035,22.0,81.0
1902,2020-05-16,2437,290,Rest_of_World,127575529.0,America,19.04205312,45032,4767,59.0,63.6,27.23,53.35,79.71109204679703,73.82131215720378,31.488086171802,45.4705523497669,44.00684286480151,88.6008354039373,30.495124581571837,470.0
1903,2020-05-16,1201,90,Rest_of_World,37411038.0,America,52.23324731,74602,5562,66.0,88.47,25.97,88.81,93.85981151622883,50.799295461666595,33.49590082496909,66.61190285506547,35.52587880919193,66.95295871773688,44.32501593802314,69.0
1904,2020-05-16,25508,1662,Rest_of_World,329064917.0,America,103.20638344,1443397,87568,75.0,104.87,31.28,92.48,77.96141354284187,69.66663291959249,38.32941500498307,73.29811820067528,41.47666922190189,46.506727283507416,64.01444025027868,1034.0
1905,2020-05-16,490,33,Rest_of_World,270625567.0,Asia,2.19676214,16496,1076,62.0,54.36,63.98235564853551,42.95,68.2499385808289,23.623088696965944,37.299764007348344,46.29842324586276,40.93242196648578,43.95957164792507,28.764944293585184,22.0
1906,2020-05-16,200,53,Europe,17282163.0,Europe,22.50875657,43681,5643,71.0,75.51,30.31,76.86,73.96981568603674,35.80937256844428,11.935282745512225,65.84395273420594,25.411317840053265,88.08449543453274,36.91687141436002,5.0
1907,2020-05-16,346,38,Europe,11455519.0,Europe,46.44049737,56058,9054,73.0,76.8,41.03,85.02,79.44445101748057,41.806724291173296,26.178227530102372,43.04369425212543,31.448165589621404,57.952364345725535,25.060538101766877,20.0
1908,2020-05-16,606,21,Rest_of_World,50339443.0,America,14.32276476,14216,546,59.0,54.14,63.98235564853551,61.77,51.790043501827306,72.93889374233552,28.48783251806089,36.91005568557974,36.49910362433059,83.87685199422205,26.054989279134528,40.0
1909,2020-05-16,515,104,Europe,46937060.0,Europe,27.47083009,230698,27563,76.0,33.37,16.16,27.46,73.68422528356336,77.45211462615048,47.064096162035234,51.81922064962103,20.26055335160929,67.51935099408486,19.73060302998152,5.0
1910,2020-05-17,189,27,Europe,17282163.0,Europe,21.02746051,43870,5670,72.0,72.95,32.58,73.01,74.0,36.0,12.0,66.0,25.0,88.0,37.0,10.0
1911,2020-05-17,723,16,Rest_of_World,50339443.0,America,15.2047769,14939,562,60.0,44.23,63.98235564853551,52.65,52.0,73.0,28.0,37.0,35.0,84.0,26.0,36.0
1912,2020-05-17,147,28,Europe,11455519.0,Europe,45.22710844,56205,9082,74.0,75.06,46.06,85.14,80.0,42.0,26.0,43.0,32.0,58.0,25.0,20.0
1913,2020-05-17,1251,117,Rest_of_World,37411038.0,America,51.15869814,75853,5679,67.0,72.89,23.82,75.55,94.0,51.0,33.0,67.0,35.0,67.0,44.0,103.0
1914,2020-05-17,1886,27,Rest_of_World,18952035.0,America,121.32206383,41428,421,62.0,24.15,63.98235564853551,16.85,70.0,78.0,21.0,43.0,0.0,70.0,15.0,87.0
1915,2020-05-17,9200,119,Rest_of_World,145872260.0,Europe,101.45109152,272043,2537,61.0,78.27,63.98235564853551,63.37,75.0,52.0,32.0,41.0,41.0,48.0,43.0,178.0
1916,2020-05-17,875,153,Europe,60359546.0,Europe,25.5667927,224760,31763,84.0,46.84,25.92,37.99,77.0,58.0,28.0,73.0,23.0,82.0,5.0,71.0
1917,2020-05-17,583,33,Europe,83019213.0,Europe,14.28464517,174355,7914,78.0,93.4,66.72,90.51,74.0,56.0,53.0,26.0,21.0,16.0,57.0,30.0
1918,2020-05-17,2112,278,Rest_of_World,127575529.0,America,19.640130199999998,47144,5045,60.0,46.5,24.78,37.68,82.0,74.0,31.0,46.0,44.0,90.0,30.0,1091.0
1919,2020-05-17,24487,1186,Rest_of_World,329064917.0,America,101.7474008,1467884,88754,76.0,83.6,28.39,72.02,78.0,70.0,38.0,74.0,41.0,46.0,64.0,994.0
1920,2020-05-17,529,13,Rest_of_World,270625567.0,Asia,2.28433702,17025,1089,63.0,52.5,63.98235564853551,41.32,70.0,24.0,39.0,47.0,43.0,41.0,29.0,35.0
1921,2020-05-17,831,14,Rest_of_World,58558267.0,Africa,13.694052800000001,14355,261,60.0,32.53,63.98235564853551,37.86,79.0,31.0,100.0,72.0,33.0,72.0,18.0,37.0
1922,2020-05-17,14919,816,Rest_of_World,211049519.0,America,64.71609158,233142,15633,64.0,45.5,17.97,32.32,98.0,75.0,52.0,35.0,27.0,83.0,54.0,1349.0
1923,2020-05-17,2526,411,United_Kingdom,66647112.0,Europe,65.83030935,226169,33753,75.0,54.31,22.73,54.38,83.0,34.0,36.0,67.0,27.0,79.0,23.0,254.0
1924,2020-05-17,4987,120,Rest_of_World,1366417756.0,Asia,3.72850834,90927,2872,62.0,33.09,63.98235564853551,36.91,95.0,26.0,51.0,52.0,55.0,68.0,23.0,260.0
1925,2020-05-17,372,88,Europe,67012883.0,Europe,16.88033628,142291,27643,77.0,70.61,39.54,42.83,69.0,51.0,30.0,41.0,61.0,57.0,19.0,44.0
1926,2020-05-17,652,87,Europe,46937060.0,Europe,26.86789501,231350,27650,77.0,33.21,18.26,26.01,71.0,78.0,44.0,53.0,20.0,67.0,21.0,1.0
1927,2020-05-18,675,145,Europe,60359546.0,Europe,24.38388122,225435,31908,85.0,59.52,26.67,40.36,76.58341222106546,58.62936228932132,27.181815451696338,72.24227789189898,22.76050136861555,81.60538800691914,4.937821366875819,88.0
1928,2020-05-18,81,35,Europe,11455519.0,Europe,44.71207284,56286,9117,75.0,85.65,52.08,80.88,80.80712971139081,42.437399260171055,25.400818165145363,42.823285638509496,33.64949478028561,57.278816080255126,24.730852336762293,14.0
1929,2020-05-18,7938,485,Rest_of_World,211049519.0,America,66.30339679,241080,16118,65.0,58.06,25.94,48.45,98.77975416201339,75.38591832405794,52.303705745622764,35.16279718041366,27.438287894109433,82.8413368838659,54.62613224373424,1473.0
1930,2020-05-18,1138,103,Rest_of_World,37411038.0,America,46.82307933,76991,5782,68.0,74.31,26.21,75.29,93.99959614309387,51.35857958275947,32.10160961056071,67.39276338026448,34.54550800443251,66.51155371256662,43.48484635406175,139.0
1931,2020-05-18,125,10,Europe,17282163.0,Europe,19.81233483,43995,5680,73.0,78.1,34.27,70.47,74.26727258255309,36.708827998353925,12.35372909398274,66.34268721573679,23.601695826480434,86.77747506600494,37.20277066017502,13.0
1932,2020-05-18,2079,67,United_Kingdom,66647112.0,Europe,64.10480322,228248,33820,76.0,60.76,25.09,56.37,82.89378978309085,31.0,35.39109925315367,62.0,28.0,76.88258235090213,20.0,130.0
1933,2020-05-18,120,68,Europe,67012883.0,Europe,16.59979321,142411,27711,78.0,81.93,46.2,54.44,68.92222190533269,39.0,29.93306748605359,34.0,25.0,56.619588857383576,17.0,46.0
1934,2020-05-18,635,12,Rest_of_World,50339443.0,America,15.70537838,15574,574,61.0,47.3,63.98235564853551,57.23,54.00276377530628,73.71407625765785,25.347107465306085,37.51235376750867,23.746600142764958,83.57907332765231,25.558871525467918,42.0
1935,2020-05-18,9709,94,Rest_of_World,145872260.0,Europe,100.8176606,281752,2631,62.0,83.07,63.98235564853551,69.13,78.00231798043298,51.850720671330194,31.60010894339818,41.92258397989458,44.08574795087533,48.347575912773216,41.78778922996076,169.0
1936,2020-05-18,18873,808,Rest_of_World,329064917.0,America,99.89396712,1486757,89562,77.0,94.5,32.65,79.45,78.00811849521564,70.29037004432519,36.97285703810422,74.64841875376209,40.58399207405477,45.38268033400414,64.14706741226344,1036.0
1937,2020-05-18,342,21,Europe,83019213.0,Europe,13.87871504,174697,7935,79.0,95.37,68.3,88.46,72.89290715207915,46.0,51.858595310839874,27.0,18.0,15.214473298856257,42.0,32.0
1938,2020-05-18,1160,3,Rest_of_World,58558267.0,Africa,14.91164347,15515,264,61.0,43.23,63.98235564853551,48.95,77.81723351122515,31.177508687782563,105.15601900747737,72.89019702177876,32.54348706772123,70.39528446491069,17.971300339250764,56.0
1939,2020-05-18,256,59,Europe,46937060.0,Europe,26.42048735,231606,27709,78.0,47.87,22.16,36.39,69.8333292819509,78.54216578489444,41.64113843812564,54.31143747851499,20.076181649870264,66.65066631189528,21.926817369793746,1.0
1940,2020-05-18,2075,132,Rest_of_World,127575529.0,America,20.18255398,49219,5177,61.0,53.13,28.96,47.23,82.6276830238793,74.18825637666214,31.264399134843387,46.06989994327429,43.06840918558264,91.21826811555381,29.648697754271424,817.0
1941,2020-05-18,489,59,Rest_of_World,270625567.0,Asia,2.33606901,17514,1148,64.0,50.21,63.98235564853551,40.52,72.11931470440672,25.01536864048027,43.48932406681071,47.933341598526575,45.45115108842553,37.0044154207403,29.331554718524803,23.0
1942,2020-05-18,2353,29,Rest_of_World,18952035.0,America,127.25810183,43781,450,63.0,34.24,63.98235564853551,25.89,68.90820546018894,77.78434107742716,22.704263489015595,43.31444409398663,0.5596715344548837,70.77418369047366,14.98492292846165,81.0
1943,2020-05-18,5242,157,Rest_of_World,1366417756.0,Asia,3.92530028,96169,3029,63.0,35.29,63.98235564853551,38.45,94.71917236552333,26.091394235641832,50.527026889104384,51.91068480722247,55.29473738905576,68.83267255330074,23.316942119967326,273.0
1944,2020-05-19,2278,28,Rest_of_World,18952035.0,America,134.10697057,46059,478,64.0,34.55,63.98235564853551,25.04,68.74902548846038,77.77242741718169,22.863262750099526,43.306688224988214,1.1537538527255766,70.83667677399781,15.01471288388216,92.0
1945,2020-05-19,2414,155,Rest_of_World,127575529.0,America,20.95072637,51633,5332,62.0,53.81,28.53,48.08,82.39302102077522,74.22050949001991,31.460837208657075,45.991448646720855,42.72407287278184,91.38132489963122,29.615805043089892,625.0
1946,2020-05-19,492,186,Europe,67012883.0,Europe,16.47444418,142903,27897,79.0,87.72,52.82,59.12,68.70580332699015,47.0,31.65610744214554,34.0,25.0,56.578555843737114,17.0,31.0
1947,2020-05-19,146,14,Europe,17282163.0,Europe,19.50566026,44141,5694,74.0,82.09,35.32,77.5,74.53006852904733,37.05332541734604,12.617083194386302,66.2059426835692,23.294148322644467,85.1247578852696,37.20583036738563,15.0
1948,2020-05-19,21841,791,Rest_of_World,329064917.0,America,99.66544079,1508598,90353,78.0,99.48,32.74,84.13,77.97166624585512,70.4449657758322,35.90765369882245,75.00329356240286,40.34548769912381,44.91564654199145,64.33650806954148,932.0
1949,2020-05-19,496,43,Rest_of_World,270625567.0,Asia,2.37338995,18010,1191,65.0,55.13,63.98235564853551,45.1,72.818840532176,25.525108763175716,45.71000765110812,48.27117106388113,46.226408092013074,35.63046513820637,29.460067969490545,49.0
1950,2020-05-19,721,18,Rest_of_World,50339443.0,America,16.53176814,16295,592,62.0,47.56,63.98235564853551,55.51,55.62451102252268,74.38548839532103,24.520149815547153,37.715627010894025,16.514550851542808,82.23576524909073,25.244341941057787,58.0
1951,2020-05-19,1070,60,Rest_of_World,37411038.0,America,46.21363353,78061,5842,69.0,92.23,30.01,90.98,93.60866480708033,51.80750592924985,30.955912503759183,67.48263353128418,34.591106367144796,65.0836485270398,42.952323283899645,66.0
1952,2020-05-19,13140,674,Rest_of_World,211049519.0,America,69.38655946,254220,16792,66.0,61.72,26.36,50.96,100.48993088738102,76.70091629426567,52.708606763707046,35.741439829546735,31.631838195626916,82.44483564095968,55.47574249405464,1005.0
1953,2020-05-19,918,22,Rest_of_World,58558267.0,Africa,15.73304756,16433,286,62.0,44.96,63.98235564853551,51.54,77.09336019150656,31.131146189771506,105.52406470768335,73.83171133023784,32.16917301015868,68.93525323255679,18.001921566571887,60.0
1954,2020-05-19,1838,146,United_Kingdom,66647112.0,Europe,62.38829974,230086,33966,77.0,64.52,25.44,61.57,82.84689234063715,30.0,33.47101416355532,58.0,23.0,72.891294887866,19.0,258.0
1955,2020-05-19,513,72,Europe,83019213.0,Europe,13.67153408,175210,8007,80.0,97.63,69.67,92.02,71.38229559289155,42.0,52.44890864070136,27.0,24.0,14.740344170189248,46.0,33.0
1956,2020-05-19,431,69,Europe,46937060.0,Europe,25.12513566,232037,27778,79.0,49.58,22.5,36.83,69.35582178785347,79.35893265203667,38.68440585772387,56.451102414311386,20.468610825778295,66.26364669757369,23.067430718875084,1.0
1957,2020-05-19,4970,134,Rest_of_World,1366417756.0,Asia,4.00360722,101139,3163,64.0,36.51,63.98235564853551,38.38,94.14844460513497,26.128279264739717,50.301294307926426,51.87210385267726,55.96174014903521,69.23334054992763,23.569808496225942,294.0
1958,2020-05-19,8926,91,Rest_of_World,145872260.0,Europe,99.68310629999999,290678,2722,63.0,85.67,63.98235564853551,71.07,80.5747841585557,52.545310547842305,30.766596929380455,43.283947100249286,50.350391118031574,48.998910450785466,41.23260502734938,144.0
1959,2020-05-19,317,35,Europe,11455519.0,Europe,41.63058871,56603,9152,76.0,89.42,50.94,86.21,79.0054544123239,42.70596469401035,24.14067009436862,42.401415252179824,36.18982978176418,52.99161827802569,24.06125330236989,12.0
1960,2020-05-19,451,99,Europe,60359546.0,Europe,23.10819236,225886,32007,86.0,60.08,26.0,39.54,74.36387700055613,59.766027156553726,23.8470567044923,69.411311184695,23.566080606593534,80.43766608657616,4.988154595512062,85.0
1961,2020-05-20,640,21,Rest_of_World,50339443.0,America,16.53176814,16935,613,63.0,51.91,63.98235564853551,56.99,56.74384621999693,74.88328189406596,24.3676260923277,37.80095128761181,12.021149364582062,81.02801627337804,25.031688786059142,60.0
1962,2020-05-20,1040,70,Rest_of_World,37411038.0,America,45.58814968,79101,5912,70.0,97.8,30.24,98.09,93.25317835809676,52.03452266738323,30.37242191670299,67.39606548277995,34.79513899224133,64.06546274374763,42.735228916079336,70.0
1963,2020-05-20,2589,500,United_Kingdom,66647112.0,Europe,61.18794765,232675,34466,78.0,68.48,26.88,65.86,82.88039104108458,27.0,32.59771278006984,57.0,21.0,71.68757484975667,22.0,143.0
1964,2020-05-20,5611,140,Rest_of_World,1366417756.0,Asia,4.19776454,106750,3303,65.0,37.15,63.98235564853551,39.86,93.78242558201457,26.13818791366339,50.28351153038648,51.85443917200923,56.38954257191766,69.37916802883932,23.69983722693886,287.0
1965,2020-05-20,292,30,Europe,11455519.0,Europe,39.41331685,56895,9182,77.0,90.23,49.39,91.32,78.28609067990575,42.70374332058161,23.88710386085968,42.32042524312236,36.56028496628349,51.86889272997564,23.937798096693093,11.0
1966,2020-05-20,486,30,Rest_of_World,270625567.0,Asia,2.37412898,18496,1221,66.0,57.76,63.98235564853551,45.22,74.11596341378194,26.76213003420348,51.01348452498499,48.94982189494121,47.56402119220329,33.181783876467854,29.73810955815994,31.0
1967,2020-05-20,19970,1568,Rest_of_World,329064917.0,America,98.48907716,1528568,91921,79.0,102.44,33.2,86.94,77.8165075139899,70.62478715458882,33.87353769569758,75.38615556125531,39.997182748282505,44.12219721547424,64.7309050555035,659.0
1968,2020-05-20,797,83,Europe,83019213.0,Europe,13.38244437,176007,8090,81.0,105.56,69.97,95.48,70.10987845189926,48.0,53.449855113706484,27.0,10.0,14.506941539886224,47.0,22.0
1969,2020-05-20,3520,31,Rest_of_World,18952035.0,America,145.43556932,49579,509,65.0,37.39,63.98235564853551,27.25,66.08054075995801,77.6388406920536,25.07213136139695,42.95690702209186,12.703239457401375,71.66944577885148,15.599928378266702,93.0
1970,2020-05-20,108,21,Europe,17282163.0,Europe,18.29632089,44249,5715,75.0,88.92,38.22,88.11,74.85441392148685,37.558099249957166,12.938700344145499,65.72977457521884,23.761362378937225,82.02171400720044,37.2363682231445,6.0
1971,2020-05-20,524,125,Europe,67012883.0,Europe,15.60893896,143427,28022,80.0,92.08,52.9,61.63,68.09688382062916,44.0,39.555847799247374,34.0,0.0,57.999168415095276,21.0,13.0
1972,2020-05-20,2713,334,Rest_of_World,127575529.0,America,22.19939844,54346,5666,63.0,54.64,28.06,48.28,79.2113501703618,74.32101850216459,33.22482803134322,45.12241070226926,40.28984571655087,91.62162955988582,29.645509499879967,341.0
1973,2020-05-20,17408,1179,Rest_of_World,211049519.0,America,74.34890197,271628,17971,67.0,63.57,24.97,51.86,101.1190367710761,77.90403520999381,52.381999047621385,36.2649497871087,37.885781190696925,82.18416410573224,54.90903313607022,904.0
1974,2020-05-20,813,162,Europe,60359546.0,Europe,22.67412681,226699,32169,87.0,63.26,27.17,42.65,73.16025554061224,60.04202333771592,22.445993656588062,68.15684403311676,24.32751476216142,79.96248433382486,5.095020407721073,72.0
1975,2020-05-20,767,26,Rest_of_World,58558267.0,Africa,16.4417434,17200,312,63.0,46.92,63.98235564853551,52.63,76.45757884551156,30.838941132013556,100.69680220917976,75.26422780979618,31.648964305420265,66.74176710921105,18.131406569044387,44.0
1976,2020-05-20,9263,115,Rest_of_World,145872260.0,Europe,99.10794554,299941,2837,64.0,86.02,63.98235564853551,70.35,81.8971198745662,53.46696950159935,29.85486810330016,44.365624045306106,56.09546438762727,49.5953784881904,41.41345014958035,197.0
1977,2020-05-20,518,110,Europe,46937060.0,Europe,24.35389008,232555,27888,80.0,50.01,22.06,36.62,69.93244963464659,80.40055478596327,35.43601187948885,59.442117290917146,21.233943656738592,65.86666278841798,24.357218965204837,0.0
1978,2020-05-21,385,32,Europe,11455519.0,Europe,37.95550424,57280,9214,78.0,81.12,47.07,90.34,76.46427185306425,42.674315819799126,23.33267919628383,42.15909129038601,37.20566901421287,49.26508454885179,23.707287765989534,12.0
1979,2020-05-21,752,17,Rest_of_World,50339443.0,America,17.33829276,17687,630,64.0,52.29,63.98235564853551,56.18,58.418076022327476,75.6872298862078,24.740424276327374,37.87412456206884,5.817630225837837,78.89345902271542,24.701451034106306,54.0
1980,2020-05-21,8764,135,Rest_of_World,145872260.0,Europe,97.87741686,308705,2972,65.0,85.9,63.98235564853551,68.9,82.10559025856837,53.693258887443854,29.623034915388345,44.58964862901626,57.3683982237187,49.72938099381302,41.52607678621594,134.0
1981,2020-05-21,482,52,Europe,46937060.0,Europe,23.41859503,233037,27940,81.0,50.92,22.38,36.57,70.13959137929754,80.58902154974503,34.888940350770554,60.02275341225345,21.396553069863728,65.79830770079202,24.58717911019294,0.0
1982,2020-05-21,4038,35,Rest_of_World,18952035.0,America,161.29666286,53617,544,66.0,29.2,63.98235564853551,20.98,64.3211181351083,77.56785847707498,26.277443273596464,42.63634355710513,20.603547178747103,72.12464223608309,15.988467266473304,649.0
1983,2020-05-21,693,21,Rest_of_World,270625567.0,Asia,2.49459062,19189,1242,67.0,61.52,63.98235564853551,48.66,75.16568611138887,28.119719580901442,56.67656733198599,49.566718219565765,48.45617428227841,31.62136151259349,30.024012531839176,50.0
1984,2020-05-21,198,33,Europe,17282163.0,Europe,18.09958626,44447,5748,76.0,87.4,40.42,93.87,74.94801296237647,38.026902053612716,13.077280761015821,65.4433426084984,24.448975129949854,79.89942337101233,37.400430015468345,2.0
1985,2020-05-21,2248,424,Rest_of_World,127575529.0,America,22.7002782,56594,6090,64.0,56.37,28.24,49.8,76.77813085104421,74.32194586717554,34.41243398859244,44.51534402544811,38.90923207442581,91.39629174444427,29.737873576618604,188.0
1986,2020-05-21,19951,888,Rest_of_World,211049519.0,America,78.82557648,291579,18859,68.0,64.83,25.05,52.03,101.17390632288983,78.61768836477329,51.89901646684007,36.55283528977267,42.24249428119977,82.03609941448136,54.06296818694795,525.0
1987,2020-05-21,990,118,Rest_of_World,37411038.0,America,44.35856605,80091,6030,71.0,98.06,30.23,97.15,92.1238793073693,52.4976345749382,29.185450860726824,66.97875677290673,35.45886592799075,61.33845669653228,42.4476717166011,27.0
1988,2020-05-21,23285,1518,Rest_of_World,329064917.0,America,98.23289670000001,1551853,93439,80.0,107.95,33.67,90.55,77.46580670472743,70.76226448695759,31.48220516893306,75.5463177298842,39.55513901827692,43.1666395028661,65.22352605256631,712.0
1989,2020-05-21,803,27,Rest_of_World,58558267.0,Africa,17.41000976,18003,339,64.0,47.39,63.98235564853551,51.69,76.24866480600777,30.58435922938752,95.30987142161203,76.08324080007672,31.324323816708077,65.32691729341335,18.260148982498343,46.0
1990,2020-05-21,745,57,Europe,83019213.0,Europe,12.84160571,176752,8147,82.0,102.46,74.63,115.17,67.85128020066966,60.0,55.49022829102592,29.0,21.0,14.26433910268202,60.0,6.0
1991,2020-05-21,418,110,Europe,67012883.0,Europe,9.99061628,143845,28132,81.0,86.98,50.76,55.25,67.57116994222054,43.0,48.08442941286942,43.0,29.0,59.9484648976852,21.0,54.0
1992,2020-05-21,3052,328,United_Kingdom,66647112.0,Europe,60.24267038,235727,34794,79.0,67.05,25.97,61.35,82.9929632340584,28.0,29.962877247176728,62.0,21.0,69.17465526405205,21.0,54.0
1993,2020-05-21,665,161,Europe,60359546.0,Europe,21.3835273,227364,32330,88.0,67.38,28.73,46.43,71.46954572728974,60.3656990556449,21.004940817511155,66.61955372552872,25.466952369389446,79.35085972055433,5.297866363970244,53.0
1994,2020-05-21,5609,132,Rest_of_World,1366417756.0,Asia,4.34764549,112359,3435,66.0,37.99,63.98235564853551,40.84,91.94267182427548,26.127356560627504,51.46460375821811,51.723247547942826,58.46497584295703,69.71991720812514,24.259655448968278,206.0
1995,2020-05-22,253,27,Europe,17282163.0,Europe,16.93075109,44700,5775,77.0,93.26,37.22,94.06,74.93134586706702,38.55603111163126,13.14412385888361,65.29937003626813,25.14470292419165,78.19762629522974,37.66925238749931,3.0
1996,2020-05-22,2973,420,Rest_of_World,127575529.0,America,23.47707294,59567,6510,65.0,64.38,29.54,55.02,74.40605458631752,74.29682880306244,35.540187104940024,43.95160020523595,37.71416908292133,91.0579482395826,29.828778958021527,354.0
1997,2020-05-22,2718,273,United_Kingdom,66647112.0,Europe,58.5786823,238445,35067,80.0,71.91,25.87,64.7,82.99059288536526,32.0,29.594379856364945,67.0,16.0,68.91569922029016,26.0,47.0
1998,2020-05-22,642,156,Europe,60359546.0,Europe,20.12606258,228006,32486,89.0,71.32,28.41,49.45,71.03487500238758,60.45718322959563,20.763124202638565,66.27043740151768,25.754724524183242,79.19781527160838,5.3597034704008895,65.0
1999,2020-05-22,1134,30,Rest_of_World,58558267.0,Africa,18.62247734,19137,369,65.0,52.56,63.98235564853551,58.95,76.16340032938,30.39997847628329,90.79263189737777,76.57066328570706,31.090580499439316,64.31296362318857,18.371589280263404,82.0
2000,2020-05-22,460,27,Europe,83019213.0,Europe,11.93940492,177212,8174,83.0,102.01,68.55,99.99,66.86605699666484,49.0,56.29651191187062,30.0,15.0,14.197662371429454,48.0,37.0
2001,2020-05-22,18508,1188,Rest_of_World,211049519.0,America,82.90992599,310087,20047,69.0,72.87,25.97,54.51,101.01030986388169,79.38515189363125,51.11761522222963,36.822938109717,47.179318124115284,81.84916081881188,52.736156501239854,679.0
2002,2020-05-22,6088,148,Rest_of_World,1366417756.0,Asia,4.54509609,118447,3583,67.0,39.66,63.98235564853551,40.0,91.45948481038899,26.11256414593197,52.254234551315285,51.65669200531723,58.971105457743256,69.7637172101176,24.40369516004697,331.0
2003,2020-05-22,1787,688,Europe,46937060.0,Europe,24.7267298,234824,28628,82.0,53.76,22.56,38.19,71.52266494281484,81.47892809057524,32.42466716370004,63.06954222555541,22.269871524052377,65.4453120835191,25.757110609958993,0.0
2004,2020-05-22,3964,45,Rest_of_World,18952035.0,America,174.12378143,57581,589,67.0,40.81,63.98235564853551,29.65,61.05616787042431,77.41558465694848,28.1593470685891,41.986084545001496,34.30031328873718,72.89301090397014,16.610011769345288,74.0
2005,2020-05-22,70,29,Europe,11455519.0,Europe,34.70816119,57350,9243,79.0,90.63,47.46,85.3,72.1298346261677,42.64914432712227,22.182209123712497,41.93979297854948,37.76834059324192,43.7307516992463,23.511452595838293,9.0
2006,2020-05-22,1222,122,Rest_of_World,37411038.0,America,43.81327244,81313,6152,72.0,109.68,31.66,105.96,91.02442629771642,52.771808625153994,28.49919102853225,66.56529852372284,35.915526777339466,59.13151610316545,42.4630916278455,35.0
2007,2020-05-22,318,83,Europe,67012883.0,Europe,9.52652641,144163,28215,82.0,91.12,51.32,60.29,67.2228410115715,53.0,54.883148291531285,35.0,26.0,61.618990251135514,19.0,87.0
2008,2020-05-22,973,36,Rest_of_World,270625567.0,Asia,2.72923216,20162,1278,68.0,60.01,63.98235564853551,50.35,76.28584882798143,30.109020703909845,64.546930146962,50.3403181045395,48.897382784154786,31.572473540257423,30.461617996303932,32.0
2009,2020-05-22,643,22,Rest_of_World,50339443.0,America,17.62832378,18330,652,65.0,54.78,63.98235564853551,61.38,60.17702892623901,76.72931034494437,26.685208036480283,37.918421743273996,-0.23672451434109476,76.13379155551434,24.241361223025315,49.0
2010,2020-05-22,8849,127,Rest_of_World,145872260.0,Europe,96.24448129999999,317554,3099,66.0,91.96,63.98235564853551,71.52,82.63930258892015,55.32319688212731,27.568373514732368,45.835406219050284,65.47647135758616,50.63221503798534,43.19788917654907,112.0
2011,2020-05-22,25434,1263,Rest_of_World,329064917.0,America,97.34097543,1577287,94702,81.0,125.32,36.12,104.37,76.80706295056949,70.88479387907493,29.205313091681163,75.39365822844975,38.85787852820451,42.02305414018207,65.71754833101046,493.0
2012,2020-05-23,6654,137,Rest_of_World,1366417756.0,Asia,4.78909175,125101,3720,68.0,39.06,63.98235564853551,39.4,90.91146653491265,26.08872576381327,53.604643100009405,51.54446206117431,59.50400517172903,69.81003611558779,24.576884926573133,279.0
2013,2020-05-23,634,48,Rest_of_World,270625567.0,Asia,2.8393474,20796,1326,69.0,57.34,63.98235564853551,43.87,76.45232007764372,30.480119358778143,65.92918771476411,50.473515019612805,48.85422213936542,31.95548065923975,30.551918123179348,40.0
2014,2020-05-23,24147,1305,Rest_of_World,329064917.0,America,96.48704058,1601434,96007,82.0,115.84,33.43,101.57,76.69659426374807,70.90124695955845,28.964290196194604,75.34781444813066,38.74220496004408,41.866278113870585,65.77193236324894,999.0
2015,2020-05-23,466,50,Europe,46937060.0,Europe,24.13657779,235290,28678,83.0,46.09,20.24,32.62,72.27056791363648,81.80792227701824,31.54665083972742,64.5061545182695,22.663571120846267,65.25843202805304,26.32473624240919,0.0
2016,2020-05-23,638,42,Europe,83019213.0,Europe,11.20102162,177850,8216,84.0,91.77,64.35,86.18,65.4616297727824,53.0,57.06139346072283,29.0,14.0,14.120293568833555,63.0,18.0
